date,trail_12m_net_sales,trail_12m_eps,trail_12m_oper_margin,ev_to_t12m_ebitda,enterprise_value,best_pe_ratio,px_last,best_sales,best_eps,best_cur_ev_to_ebitda,trail_12m_ebitda,cur_mkt_cap,volume,eqy_dvd_yld_12m,trail_12m_gross_margin,ebit_margin,best_ltg_eps,is_div_per_shr,ebitda_margin,tot_debt_to_tot_asset,sales_growth,eps_growth,sales_to_cash,current_ev_to_t12m_ebitda,pe_ratio,eqy_sh_out,short_int,si_percent_equity_float,rsk_bb_implied_cds_spread,ivol_delta,open_int_total_call,open_int_total_put,px_to_book_ratio,tot_debt_to_tot_eqy,tot_debt_to_ebitda,return_com_eqy,eqy_dvd_yld_ind,tang_book_val_per_sh,net_debt,best_ebitda,trail_12m_oper_inc,px_last_usd,trail_12m_cap_expend,free_cash_flow_yield,trail_12m_free_cash_flow_per_sh,best_estimate_fcf,interest_coverage_ratio,t12_fcf_t12_ebitda,tot_debt_to_com_eqy,altman_z_score,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_cur_liab,bs_acct_note_rcv,is_operating_expn,invent_days,acct_rcv_days,accounts_payable_turnover_days,wacc_eva_spread,wacc_return_on_inv_capital,wacc
2006-07-31,4971.38,2.585,15.7717,10.304,12267.7,12.068,33.9,5455.07,2.809,8.544,1190.58,7056.54,1710700.0,1.7699,45.7147,15.7717,11.5,0.15,23.9487,37.8411,7.4584,-23.6842,4.0008,9.5649,13.1141,208.158,8890630.0,6.8828,82.0,26.2324,48430.0,39711.0,1.2448,82.3736,3.9094,11.4036,1.7699,25.8681,4331.31,1332.88,784.068,,-1108.4,-1.1771,-0.399,,,,,,323.183,0.0,2282.09,84.398,283.767,9.6304,6.1427,25.8346,-1.3235,7.5912,8.9147
2006-08-31,4971.38,2.585,15.7717,10.304,12267.7,12.04,36.48,5448.8,2.784,9.256,1190.58,7593.59,5471100.0,1.6447,45.7147,15.7717,14.2,0.15,23.9487,37.8411,7.4584,-23.6842,4.0008,10.016,14.1122,208.158,7925950.0,6.3185,87.0,30.4064,51728.0,38621.0,1.3396,82.3736,3.9094,11.4036,1.6447,25.8681,4331.31,1288.3,784.068,,-1108.4,-1.0939,-0.399,,,,,,323.183,0.0,2282.09,84.398,283.767,9.6304,6.1427,25.8346,-1.3235,7.5912,8.9147
2006-09-29,4971.38,2.585,15.7717,10.304,12267.7,12.04,38.81,5448.8,2.784,9.525,1190.58,8078.59,955900.0,1.546,45.7147,15.7717,14.15,0.15,23.9487,37.8411,7.4584,-23.6842,4.0008,10.1049,15.0718,208.158,6689370.0,5.3327,81.0,29.6105,47045.0,35713.0,1.3499,82.3736,3.9094,11.4036,1.546,25.8681,4331.31,1292.13,784.068,,-1108.4,-1.1302,-0.399,,,,,,323.183,0.0,2282.09,84.398,283.767,9.6304,6.1427,25.8346,-1.3235,7.5912,8.9147
2006-10-31,5106.01,2.575,15.7309,10.1699,12387.4,14.058,40.5,5448.8,2.881,9.648,1218.05,8430.38,2603400.0,1.4815,45.1968,15.7309,13.4,0.15,23.8551,36.4415,8.9625,-7.2626,7.4221,10.3937,15.7282,208.158,6870240.0,5.478,73.0,28.5324,64740.0,37910.0,1.4087,73.6396,3.6535,10.0513,1.4815,27.4026,4229.6,1312.14,803.221,,-1128.71,-1.083,-0.4386,,,,,,220.538,0.0,1821.62,106.691,273.076,9.0206,6.4873,21.1208,-1.103,7.6363,8.7393
2006-11-30,5106.01,2.575,15.7309,10.1699,12387.4,13.554,42.45,5533.88,3.132,9.947,1218.05,9002.15,1019600.0,1.4134,45.1968,15.7309,13.4,0.15,23.8551,36.4415,8.9625,-7.2626,7.4221,10.8631,16.4854,212.065,6292030.0,4.8654,67.0,29.8623,62846.0,36319.0,1.4765,73.6396,3.6535,10.0513,1.4134,27.4026,4229.6,1330.25,803.221,,-1128.71,-1.0332,-0.4386,,,,,,220.538,0.0,1821.62,106.691,273.076,9.0206,6.4873,21.1208,-1.103,7.6363,8.7393
2006-12-29,5106.01,2.575,15.7309,10.1699,12387.4,13.225,41.38,5531.25,3.129,10.863,1218.05,8775.24,475800.0,1.45,45.1968,15.7309,11.9,0.15,23.8551,36.4415,8.9625,-7.2626,7.4221,11.0027,14.6998,212.065,5553460.0,4.2943,67.0,22.9679,58463.0,34056.0,1.4367,73.6396,3.6535,10.0513,1.45,27.4026,4229.6,1330.12,803.221,,-1128.71,-2.6446,-0.4386,,,,,,220.538,0.0,1821.62,106.691,273.076,9.0206,6.4873,21.1208,-1.103,7.6363,8.7393
2007-01-31,5229.59,2.815,16.4152,10.9846,14061.3,14.814,44.93,5751.17,3.031,10.8,1280.09,9528.07,2132700.0,1.3354,51.2335,16.4152,12.067,0.15,24.4779,40.4219,12.0018,-7.2626,11.0334,11.5908,15.9609,212.065,5354380.0,4.1407,65.0,30.8558,33620.0,13887.0,1.56,88.8726,4.2292,10.8865,1.3354,25.3899,5309.22,1373.83,858.446,,-1180.58,-2.4357,-1.0944,,,,,,104.52,0.0,1872.37,185.886,586.345,9.6444,9.8111,25.1225,-1.1918,7.4613,8.6531
2007-02-28,5229.59,2.815,16.4152,10.9846,14061.3,13.601,40.53,5955.27,2.98,9.672,1280.09,8594.98,1906800.0,1.4804,51.2335,16.4152,11.068,0.15,24.4779,40.4219,12.0018,-7.2626,11.0334,10.8619,14.3979,212.065,5452480.0,4.2203,84.0,23.8051,44934.0,13971.0,1.4072,88.8726,4.2292,10.8865,1.4804,25.3899,5309.22,1437.63,858.446,,-1180.58,-2.7001,-1.0944,,,,,,104.52,0.0,1872.37,185.886,586.345,9.6444,9.8111,25.1225,-1.1918,7.4613,8.6531
2007-03-30,5229.59,2.815,16.4152,10.9846,14061.3,14.096,42.16,5931.02,2.991,9.815,1280.09,8949.16,1394700.0,1.4231,51.2335,16.4152,12.425,0.15,24.4779,40.4219,12.0018,-7.2626,11.0334,11.4555,17.1382,212.267,7186270.0,5.5538,84.0,27.1712,35141.0,42711.0,1.4644,88.8726,4.2292,10.8865,1.4231,25.3899,5309.22,1438.48,858.446,,-1180.58,-2.6094,-1.0944,,,,,,104.52,0.0,1872.37,185.886,586.345,9.6444,9.8111,25.1225,-1.1918,7.4613,8.6531
2007-04-30,5306.18,2.46,15.0209,11.4376,14096.7,13.779,41.57,6089.95,3.017,9.56,1232.48,8823.92,1891700.0,1.4433,42.2596,15.0209,12.35,0.15,23.2273,39.2075,6.6801,-92.9825,6.1274,11.3538,16.8984,212.267,7900040.0,6.1063,94.0,32.0467,35836.0,48244.0,1.4439,88.0749,4.3563,8.8755,1.4433,25.3321,5169.49,1463.69,797.038,,-1196.85,-2.6465,-1.1001,,,,,,199.616,0.0,2339.23,207.02,302.142,8.3279,9.9494,20.3678,-2.3519,6.9518,9.3038
2007-05-31,5306.18,2.46,15.0209,11.4376,14096.7,14.359,43.48,5958.3,3.028,9.883,1232.48,9237.78,1335400.0,1.3799,42.2596,15.0209,12.213,0.15,23.2273,39.2075,6.6801,-92.9825,6.1274,11.6896,17.6748,212.46,8865770.0,6.8425,88.0,28.1181,34416.0,47837.0,1.5103,88.0749,4.3563,8.8755,1.3799,25.3321,5169.49,1457.78,797.038,,-1196.85,-2.5302,-1.1001,,,,,,199.616,0.0,2339.23,207.02,302.142,8.3279,9.9494,20.3678,-2.3519,6.9518,9.3038
2007-06-29,5306.18,2.46,15.0209,11.4376,14096.7,14.213,42.98,5970.0,3.024,9.707,1232.48,9131.55,1337800.0,1.396,42.2596,15.0209,12.522,0.15,23.2273,39.2075,6.6801,-92.9825,6.1274,11.5975,17.261,212.46,7893160.0,6.0918,85.0,26.5633,24181.0,41506.0,1.4658,88.0749,4.3563,8.8755,1.396,25.3321,5169.49,1457.5,797.038,,-1196.85,-3.1898,-1.1001,,,,,,199.616,0.0,2339.23,207.02,302.142,8.3279,9.9494,20.3678,-2.3519,6.9518,9.3038
2007-07-31,5494.52,2.49,14.8089,11.5925,14708.7,13.439,38.53,5970.0,2.867,9.707,1268.82,8605.17,1762300.0,1.5572,41.6807,14.8089,12.386,0.15,23.0924,39.8064,14.5664,5.1724,6.9754,11.1827,15.4739,223.337,8873350.0,6.8464,100.0,33.1796,27599.0,42815.0,1.3141,93.1037,4.568,8.9185,1.5572,25.8283,5583.57,1457.5,813.677,,-1380.21,-3.5582,-1.371,,,,,,212.365,0.0,2621.41,212.685,314.913,9.1942,9.8676,23.1076,-2.3915,6.7687,9.1602
2007-08-31,5494.52,2.49,14.8089,11.5925,14708.7,13.467,38.03,5970.0,2.824,9.707,1268.82,8493.5,1158100.0,1.5777,41.6807,14.8089,12.386,0.15,23.0924,39.8064,14.5664,5.1724,6.9754,11.0947,15.2731,223.337,10220700.0,7.2755,126.0,35.3081,29351.0,47181.0,1.297,93.1037,4.568,8.9185,1.5777,25.8283,5583.57,1457.5,813.677,,-1380.21,-3.605,-1.371,,,,,,212.365,0.0,2621.41,212.685,314.913,9.1942,9.8676,23.1076,-2.3915,6.7687,9.1602
2007-09-28,5494.52,2.49,14.8089,11.5925,14708.7,14.08,39.03,5970.0,2.772,9.707,1268.82,8716.84,1507500.0,1.5373,41.6807,14.8089,12.386,0.15,23.0924,39.8064,14.5664,5.1724,6.9754,10.5676,14.4556,223.337,7500190.0,5.3389,123.0,31.7596,21900.0,42825.0,1.2453,93.1037,4.568,8.9185,1.5373,25.8283,5583.57,1457.5,813.677,,-1380.21,-2.2405,-1.371,,,,,,212.365,0.0,2621.41,212.685,314.913,9.1942,9.8676,23.1076,-2.3915,6.7687,9.1602
2007-10-31,5811.26,2.7,15.0897,10.2488,13785.2,13.895,42.88,6536.75,3.086,9.811,1345.06,9578.38,1481220.0,1.3993,41.3304,15.0897,12.857,0.15,23.1458,38.9635,19.3506,11.4458,4.7428,11.2081,15.8815,223.376,7364290.0,5.2411,98.0,31.1237,26851.0,43320.0,1.3681,88.7864,4.3932,9.1222,1.3993,27.7026,5497.23,1536.67,876.902,,-1386.18,-2.0393,-0.8745,,,,,,411.906,0.0,2570.8,337.889,321.514,8.4696,13.9618,19.2221,-2.0107,6.9791,8.9898
2007-11-30,5811.26,2.7,15.0897,10.2488,13785.2,13.013,40.56,6533.4,3.117,9.469,1345.06,9060.15,1439130.0,1.4793,41.3304,15.0897,11.714,0.15,23.1458,38.9635,19.3506,11.4458,4.7428,10.8228,15.0222,223.376,9520600.0,6.7757,111.0,34.3462,31769.0,51634.0,1.2941,88.7864,4.3932,9.1222,1.4793,27.7026,5497.23,1537.33,876.902,,-1386.18,-2.156,-0.8745,-102.96,,,,,411.906,0.0,2570.8,337.889,321.514,8.4696,13.9618,19.2221,-2.0107,6.9791,8.9898
2007-12-31,6149.14,2.81,14.6579,10.4632,14485.3,13.576,42.44,6547.45,3.126,9.575,1384.4,9480.09,522200.0,1.4138,41.8926,14.6579,12.125,0.15,22.5137,38.0334,29.299,50.0,6.461,10.7972,15.1032,223.376,13411800.0,9.5449,106.0,37.7194,29469.0,55251.0,1.3345,84.3271,4.1161,9.3923,1.4138,28.0472,5467.49,1540.75,901.334,,-1317.38,-0.5396,-0.229,-102.96,,,,,230.784,0.0,2339.29,313.64,736.128,8.8761,14.8254,21.1653,-2.4815,7.2133,9.6947
2008-01-31,6149.14,2.81,14.6579,10.4632,14485.3,12.229,40.22,6606.62,3.289,9.266,1384.4,8984.2,2284470.0,1.4918,41.8926,14.6579,12.286,0.15,22.5137,38.0334,29.299,50.0,6.461,10.439,14.3132,223.376,15334500.0,10.914,149.0,50.3137,24697.0,64984.0,1.2647,84.3271,4.1161,9.3923,1.4918,28.0472,5467.49,1559.72,901.334,,-1317.38,-0.5694,-0.229,-577.0,,,,,230.784,0.0,2339.29,313.64,736.128,8.8761,14.8254,21.1653,-2.4815,7.2133,9.6947
2008-02-29,6149.14,2.81,14.6579,10.4632,14485.3,10.7,35.01,6626.22,3.272,8.267,1384.4,7466.31,2254290.0,1.7138,41.8926,14.6579,12.286,0.15,22.5137,38.0334,29.299,50.0,6.461,9.3425,12.4591,213.262,17636600.0,13.5408,209.0,47.3433,36586.0,77623.0,1.1009,84.3271,4.1161,9.3923,1.7138,28.0472,5467.49,1564.44,901.334,,-1317.38,-0.6541,-0.229,-577.0,,,,,230.784,0.0,2339.29,313.64,736.128,8.8761,14.8254,21.1653,-2.4815,7.2133,9.6947
2008-03-31,6355.1,3.12,15.0943,8.6207,12506.5,10.236,32.9,6620.74,3.214,8.013,1450.76,7016.33,2555970.0,1.8237,47.9243,15.0943,12.286,0.15,22.8282,38.2529,16.8387,775.0,3.2396,8.6329,10.5449,213.262,19609300.0,15.0574,277.0,57.4421,33015.0,68878.0,1.0133,86.13,4.1006,10.3081,1.8237,28.5066,5507.86,1563.06,959.259,,-1426.0,-3.085,-1.0149,-577.0,,,,,441.127,0.0,2350.2,236.293,713.821,9.8879,12.7655,22.0924,-2.2977,7.4369,9.7346
2008-04-30,6355.1,3.12,15.0943,8.6207,12506.5,11.479,31.9,6560.16,2.779,8.257,1450.76,6809.36,1855860.0,1.8809,47.9243,15.0943,11.457,0.15,22.8282,38.2529,16.8387,775.0,3.2396,8.4902,10.2244,213.46,18868600.0,14.4678,294.0,43.333,37156.0,76300.0,0.9825,86.13,4.1006,10.3081,1.8809,28.5066,5507.86,1491.77,959.259,,-1426.0,-3.1817,-1.0149,-577.0,,,,,441.127,0.0,2350.2,236.293,713.821,9.8879,12.7655,22.0924,-2.2977,7.4369,9.7346
2008-05-30,6355.1,3.12,15.0943,8.6207,12506.5,10.918,29.72,6550.65,2.722,8.04,1450.76,6344.02,2259110.0,2.0188,47.9243,15.0943,11.457,0.15,22.8282,38.2529,16.8387,775.0,3.2396,8.1694,9.5256,213.46,19910400.0,15.2687,280.0,44.6461,50428.0,70577.0,0.9153,86.13,4.1006,10.3081,2.0188,28.5066,5507.86,1474.1,959.259,,-1426.0,-3.415,-1.0149,-577.0,,,,,441.127,0.0,2350.2,236.293,713.821,9.8879,12.7655,22.0924,-2.2977,7.4369,9.7346
2008-06-30,6457.55,2.92,14.3603,7.558,10765.5,8.55,22.47,6555.04,2.628,7.498,1424.38,4796.44,1860090.0,2.6702,53.5059,14.3603,11.457,0.15,22.0577,38.7093,6.916,-34.4262,4.0908,7.5691,7.6952,213.46,19062300.0,14.6183,320.0,51.5298,41734.0,60486.0,0.6784,90.417,4.4735,9.4359,2.6702,29.1554,5984.8,1437.91,927.326,,-1599.96,-8.1849,-1.8392,-577.0,,,,,387.158,0.0,2782.74,250.557,756.379,12.4896,13.1278,27.6318,-2.7887,6.8877,9.6764
2008-07-31,6457.55,2.92,14.3603,7.558,10765.5,10.307,25.48,6586.16,2.472,7.807,1424.38,5440.43,3091470.0,2.3548,53.5059,14.3603,11.457,0.15,22.0577,38.7093,6.916,-34.4262,4.0908,8.0212,8.726,213.518,16559300.0,12.6942,358.0,64.7032,53882.0,74796.0,0.7693,90.417,4.4735,9.4359,2.3548,29.1554,5984.8,1463.5,927.326,,-1599.96,-7.218,-1.8392,-577.0,,,,,387.158,0.0,2782.74,250.557,756.379,12.4896,13.1278,27.6318,-2.7887,6.8877,9.6764
2008-08-29,6457.55,2.92,14.3603,7.558,10765.5,10.982,27.18,6585.19,2.475,8.077,1424.38,5803.41,1288080.0,2.2075,53.5059,14.3603,11.05,0.15,22.0577,38.7093,6.916,-34.4262,4.0908,8.276,9.3082,213.518,14632300.0,11.2169,362.0,52.8909,58224.0,59575.0,0.8206,90.417,4.4735,9.4359,2.2075,29.1554,5984.8,1459.45,927.326,,-1599.96,-6.7666,-1.8392,-577.0,,,,,387.158,0.0,2782.74,250.557,756.379,12.4896,13.1278,27.6318,-2.7887,6.8877,9.6764
2008-09-30,6567.34,2.95,13.8016,7.1637,10142.5,8.211,20.75,6560.08,2.527,6.996,1415.81,4430.49,2485910.0,2.8916,58.9694,13.8016,11.175,0.15,21.5584,38.2279,5.6203,4.3243,6.8333,7.1742,7.0339,213.518,16720300.0,12.8185,486.0,80.1775,34420.0,58333.0,0.629,85.8766,4.2582,9.4046,2.8916,29.314,5726.84,1451.86,906.399,,-1505.66,-7.9516,-1.65,-577.0,,,,,301.963,0.0,2541.33,324.131,759.993,13.7922,18.4473,27.9235,-3.1576,6.8377,9.9954
2008-10-31,6567.34,2.95,13.8016,7.1637,10142.5,5.676,13.56,6656.48,2.389,6.394,1415.81,2895.88,8539500.0,4.4248,58.9694,13.8016,13.0,0.15,21.5584,38.2279,5.6203,4.3243,6.8333,6.0903,4.5966,213.561,18691300.0,14.326,704.0,105.723,39559.0,60826.0,0.411,85.8766,4.2582,9.4046,4.4248,29.314,5726.84,1348.61,906.399,,-1505.66,-12.1679,-1.65,-577.0,,,,,301.963,0.0,2541.33,324.131,759.993,13.7922,18.4473,27.9235,-3.1576,6.8377,9.9954
2008-11-28,6567.34,2.95,13.8016,7.1637,10142.5,4.217,9.42,6639.43,2.234,5.819,1415.81,2011.74,3230060.0,4.7771,58.9694,13.8016,12.75,0.15,21.5584,38.2279,5.6203,4.3243,6.8333,5.4658,3.1932,213.561,24722500.0,18.9544,940.0,119.613,40556.0,58485.0,0.2855,85.8766,4.2582,9.4046,6.1038,29.314,5726.84,1329.86,906.399,,-1505.66,-17.5155,-1.65,-577.0,,,,,301.963,0.0,2541.33,324.131,759.993,13.7922,18.4473,27.9235,-3.1576,6.8377,9.9954
2008-12-31,6532.52,2.63,12.736,7.0506,9534.83,7.03,13.75,6511.39,1.956,7.426,1352.34,2936.46,2078060.0,3.2727,58.4337,12.736,5.75,0.0,20.7016,42.5881,-2.3351,-96.9697,3.6147,7.0581,5.2281,213.561,24695200.0,18.9334,865.0,81.5313,35058.0,59135.0,0.4301,103.063,5.1847,8.4618,6.1038,28.3042,6608.52,1282.03,831.984,,-2223.53,-39.2435,-5.396,-577.0,,,,,402.878,0.0,2674.23,271.287,755.02,12.9999,16.386,31.5576,-1.5143,5.9669,7.4812
2009-01-30,6532.52,2.63,12.736,7.0506,9534.83,6.06,6.49,6335.52,1.071,7.05,1352.34,1386.01,10817800.0,6.9337,58.4337,12.736,3.6,0.0,20.7016,42.5881,-2.3351,-96.9697,3.6147,5.9116,2.4677,213.561,26349600.0,20.2034,1445.0,125.054,22411.0,74676.0,0.203,103.063,5.1847,8.4618,6.1038,28.3042,6608.52,1133.94,831.984,,-2223.53,-83.1429,-5.396,-612.61,,,,,402.878,0.0,2674.23,271.287,755.02,12.9999,16.386,31.5576,-1.5143,5.9669,7.4812
2009-02-27,6532.52,2.63,12.736,7.0506,9534.83,6.289,6.0,6263.89,0.954,7.029,1352.34,1282.06,5881160.0,7.5,58.4337,12.736,3.6,0.0,20.7016,42.5881,-2.3351,-96.9697,3.6147,5.8348,2.2814,213.676,31448900.0,24.2403,1396.0,114.789,34561.0,83778.0,0.1877,103.063,5.1847,8.4618,6.1038,28.3042,6608.52,1122.56,831.984,,-2223.53,-89.9329,-5.396,-612.61,,,,,402.878,0.0,2674.23,271.287,755.02,12.9999,16.386,31.5576,-1.5143,5.9669,7.4812
2009-03-31,6429.04,2.11,11.4896,6.4525,8223.57,8.88,8.01,6213.59,0.902,7.453,1274.49,1711.55,3129110.0,5.618,64.1273,11.4896,3.6,0.0,19.8239,43.0318,-7.2412,-96.9697,2.9078,6.452,3.7962,213.676,32039300.0,24.698,1165.0,100.429,37588.0,64205.0,0.2537,103.223,5.4667,6.7641,6.1038,28.0509,6511.41,1103.32,738.669,,-2182.08,-75.9255,-6.0816,-612.61,,,,,455.884,0.0,2462.79,194.508,1112.71,15.0346,12.2291,35.6062,-1.7351,5.3428,7.0778
2009-04-30,6429.04,2.11,11.4896,6.4525,8223.57,11.775,14.73,6232.69,1.251,8.431,1274.49,3148.58,8478960.0,3.055,64.1273,11.4896,2.967,0.0,19.8239,43.0318,-7.2412,-96.9697,2.9078,7.5795,6.981,213.753,21657800.0,16.6866,812.0,95.5368,43567.0,79164.0,0.4665,103.223,5.4667,6.7641,6.1038,28.0509,6511.41,1145.77,738.669,,-2182.08,-41.2874,-6.0816,-612.61,,,,,455.884,0.0,2462.79,194.508,1112.71,15.0346,12.2291,35.6062,-1.7351,5.3428,7.0778
2009-05-29,6429.04,2.11,11.4896,6.4525,8223.57,11.962,15.06,6218.43,1.259,8.51,1274.49,3219.12,3625120.0,1.992,64.1273,11.4896,5.075,0.0,19.8239,43.0318,-7.2412,-96.9697,2.9078,7.6349,7.1374,213.753,21455000.0,16.5303,750.0,70.8146,42422.0,106432.0,0.4769,103.223,5.4667,6.7641,6.1038,28.0509,6511.41,1143.45,738.669,,-2182.08,-40.3827,-6.0816,-612.61,,,,,455.884,0.0,2462.79,194.508,1112.71,15.0346,12.2291,35.6062,-1.7351,5.3428,7.0778
2009-06-30,6194.28,1.55,10.0864,7.9861,9353.71,12.198,13.54,6203.3,1.11,8.439,1171.25,2894.22,3724650.0,2.2157,70.2748,10.0864,6.46,0.0,18.9085,41.4324,-14.8228,-96.9697,4.3551,7.9856,8.7355,213.753,21369400.0,16.4644,660.0,68.8686,55280.0,92568.0,0.4107,96.0254,5.779,4.853,6.1038,29.314,6458.91,1108.3,624.781,,-1233.95,-20.1014,-2.7217,-1144.2,,,,,309.758,0.0,2862.69,241.224,1100.52,21.8913,14.4892,51.801,-4.5527,4.4953,9.048
2009-07-31,6194.28,1.55,10.0864,7.9861,9353.71,14.637,14.52,6356.75,0.992,8.557,1171.25,3104.57,4380390.0,2.0661,70.2748,10.0864,12.75,0.0,18.9085,41.4324,-14.8228,-96.9697,4.3551,8.1652,9.3677,213.814,22919800.0,17.652,545.0,56.4802,49191.0,107951.0,0.4404,96.0254,5.779,4.853,6.1038,29.314,6458.91,1117.58,624.781,,-1233.95,-18.7447,-2.7217,-930.268,,,,,309.758,0.0,2862.69,241.224,1100.52,21.8913,14.4892,51.801,-4.5527,4.4953,9.048
2009-08-31,6194.28,1.55,10.0864,7.9861,9353.71,19.273,19.08,6337.92,0.99,9.512,1171.25,4079.56,4029910.0,0.7862,70.2748,10.0864,12.75,0.0,18.9085,41.4324,-14.8228,-96.9697,4.3551,8.9976,12.3097,213.814,23857900.0,18.3758,418.0,64.7723,59665.0,113672.0,0.5787,96.0254,5.779,4.853,6.1038,29.314,6458.91,1107.88,624.781,,-1233.95,-14.2648,-2.7217,-957.935,,,,,309.758,0.0,2862.69,241.224,1100.52,21.8913,14.4892,51.801,-4.5527,4.4953,9.048
2009-09-30,5894.44,0.75,7.9688,11.8587,12161.0,22.338,24.08,6357.81,1.078,10.847,1025.5,5148.63,2886140.0,0.6229,78.9506,7.9688,10.367,0.0,17.3977,42.4527,-14.5318,-44.0415,6.1692,11.8565,32.1067,213.814,22477000.0,17.3122,341.0,57.4319,63221.0,79277.0,0.692,98.0158,7.1146,2.2199,6.1038,31.0444,7010.19,1120.93,469.715,,-1963.28,-24.7418,-5.9578,-956.935,,,,,285.863,0.0,2762.82,334.666,1215.73,32.9411,20.3973,72.8016,-7.1913,3.1555,10.3468
2009-10-30,5894.44,0.75,7.9688,11.8587,12161.0,13.875,20.23,6733.12,1.458,9.353,1025.5,4325.45,4810890.0,0.7415,78.9506,7.9688,10.15,0.0,17.3977,42.4527,-14.5318,-44.0415,6.1692,11.0538,26.9733,213.814,23173700.0,17.8501,371.0,67.0212,68343.0,88709.0,0.5813,98.0158,7.1146,2.2199,6.1038,31.0444,7010.19,1211.94,469.715,,-1963.28,-29.4505,-5.9578,-956.768,,,,,285.863,0.0,2762.82,334.666,1215.73,32.9411,20.3973,72.8016,-7.1913,3.1555,10.3468
2009-11-30,5894.44,0.75,7.9688,11.8587,12161.0,16.624,24.57,6494.82,1.478,9.888,1025.5,5255.97,6444640.0,0.7415,78.9506,7.9688,6.571,0.0,17.3977,42.4527,-14.5318,-44.0415,6.1692,11.9612,32.76,213.918,23876200.0,18.3765,298.0,50.4746,82212.0,103007.0,0.706,98.0158,7.1146,2.2199,6.1038,31.0444,7010.19,1240.46,469.715,,-1963.28,-24.2484,-5.9578,-1351.77,,,,,285.863,0.0,2762.82,334.666,1215.73,32.9411,20.3973,72.8016,-7.1913,3.1555,10.3468
2009-12-31,5889.83,0.76,8.2941,12.8168,13543.8,17.186,25.28,6510.4,1.471,10.489,1056.72,5407.85,1576930.0,0.7415,83.6051,8.2941,5.667,0.0,17.9415,46.1775,-0.3166,100.0,5.1004,12.816,33.2632,213.918,23575200.0,18.1448,293.0,40.5894,62736.0,95206.0,0.7212,112.268,7.9678,2.2712,6.1038,30.2211,8135.15,1244.42,488.511,,-2477.55,-30.1941,-7.6331,-1351.77,,,,,284.619,0.0,2749.03,338.804,1006.73,38.5464,18.9041,95.1829,-6.6117,3.0405,9.6521
2010-01-29,5889.83,0.76,8.2941,12.8168,13543.8,14.608,26.09,6773.0,1.786,10.123,1056.72,5581.12,5566990.0,0.7415,83.6051,8.2941,16.567,0.0,17.9415,46.1775,-0.3166,100.0,5.1004,12.98,34.3289,213.918,25175000.0,19.3644,301.0,41.4094,51349.0,52029.0,0.7443,112.268,7.9678,2.2712,6.1038,30.2211,8135.15,1354.92,488.511,,-2477.55,-29.2567,-7.6331,-1077.15,,,,,284.619,0.0,2749.03,338.804,1006.73,38.5464,18.9041,95.1829,-6.6117,3.0405,9.6521
2010-02-26,5889.83,0.76,8.2941,12.8168,13543.8,16.35,28.27,6781.21,1.729,10.284,1056.72,6054.82,3132180.0,0.7415,83.6051,8.2941,22.86,0.0,17.9415,46.1775,-0.3166,100.0,5.1004,13.4283,37.1974,214.178,27704000.0,21.2961,303.0,36.5331,53730.0,61529.0,0.8065,112.268,7.9678,2.2712,6.1038,30.2211,8135.15,1379.84,488.511,,-2477.55,-27.0006,-7.6331,-890.693,,,,,284.619,0.0,2749.03,338.804,1006.73,38.5464,18.9041,95.1829,-6.6117,3.0405,9.6521
2010-03-31,6049.87,1.33,8.8599,13.2943,14915.4,18.596,32.99,6810.72,1.774,10.73,1121.94,7065.74,1949370.0,0.7415,81.2308,8.8599,22.86,0.0,18.5449,44.9261,12.0736,100.0,5.3421,13.2725,24.8045,214.178,23907200.0,18.3816,279.0,35.6169,56881.0,111473.0,0.9497,108.546,7.2226,4.0254,6.1038,31.1832,7825.29,1387.78,536.01,,-2424.61,-18.1551,-5.9894,-941.77,,,,,278.104,0.0,3372.18,257.592,1055.38,32.6754,13.638,76.4478,-6.5894,3.4178,10.0072
2010-04-30,6049.87,1.33,8.8599,13.2943,14915.4,18.138,35.84,7006.36,1.976,10.712,1121.94,7703.81,3791100.0,0.7415,81.2308,8.8599,22.86,0.0,18.5449,44.9261,12.0736,100.0,5.3421,13.8413,26.9474,214.95,18406900.0,14.0692,261.0,44.1244,80128.0,229937.0,1.0318,108.546,7.2226,4.0254,6.1038,31.1832,7825.29,1449.68,536.01,,-2424.61,-16.7114,-5.9894,-267987.0,,,,,278.104,0.0,3372.18,257.592,1055.38,32.6754,13.638,76.4478,-6.5894,3.4178,10.0072
2010-05-31,6049.87,1.33,8.8599,13.2943,14915.4,14.803,29.0,6995.38,1.959,9.719,1121.94,6233.55,3199120.0,0.7415,81.2308,8.8599,22.86,0.0,18.5449,44.9261,12.0736,100.0,5.3421,12.5308,21.8045,214.95,15771000.0,12.0551,311.0,56.0763,83370.0,211406.0,0.8349,108.546,7.2226,4.0254,6.1038,31.1832,7825.29,1446.59,536.01,,-2424.61,-20.653,-5.9894,-267987.0,,,,,278.104,0.0,3372.18,257.592,1055.38,32.6754,13.638,76.4478,-6.5894,3.4178,10.0072
